Categoria,Marca,Modelo,Motor,Versão,Transmissão Velocidades nº,Ar Cond.,Direção Assistida,Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro,,,,Consumo Energético (MJ/km),Classificação PBE,,Selo CONPET de Eficiência Energética
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Creta,1.6­16V,Attitude,A­6,S,E,F,0,0,0,B,0,127,"7,1","8,2","10,1","11,3","2,04",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Creta,1.6­16V,Pulse,A­6,S,E,F,0,0,0,B,0,127,"7,1","8,2","10,1","11,3","2,04",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Creta,1.6­16V,Smart,A­6,S,E,F,0,0,0,B,0,127,"7,1","8,2","10,1","11,3","2,04",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Creta,2.0­16V,Pulse,A­6,S,E,F,0,0,0,B,0,128,"6,9","8,2","10,0","11,4","2,05",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Creta,2.0­16V,Prestige,A­6,S,E,F,0,0,0,B,0,128,"6,9","8,2","10,0","11,4","2,05",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Creta,2.0­16V,Sport,A­6,S,E,F,0,0,0,B,0,128,"6,9","8,2","10,0","11,4","2,05",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,HYUNDAI,Tucson,2.0­16V,GLSB,A­4,S,E,F,0,0,0,B,0,173,"5,0","5,8","7,4","8,6","2,85",E,D,­
UTILITÁRIO ESPORTIVO COMPACTO,JAC,T5,1.5­16V,"1,5 JETFLEX",M­6,S,E,F,0,1,0,B,0,110,"8,0","9,2","11,2","13,2","1,78",C,B,­
UTILITÁRIO ESPORTIVO COMPACTO,JAC,T5,1.5­16V,"1,5 JETFLEX CVT (MY17)",CVT,S,E,F,0,0,0,B,0,116,"7,9","8,0","11,5","11,4","1,88",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JAC,T40,1.6­16V,"1,6 DVVT CVT",CVT,S,E,G,0,0,0,B,\,113,\,\,"11,6","12,1","1,83",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JAC,T40,1.5­16V,"1,5 JETFLEX",M­5,S,E,F,0,0,0,B,0,108,"8,1","8,7","11,9","12,8","1,77",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,JEEP,Renegade,1.8­16V,Custom,M­5,S,E,F,0,0,0,B,0,117,"7,5","8,3","10,9","12,3","1,91",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JEEP,Renegade,1.8­16V,Sport,M­5,S,E,F,0,0,0,B,0,117,"7,5","8,3","10,9","12,3","1,91",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JEEP,Renegade,1.8­16V,Sport,A­6,S,E,F,0,1,0,B,0,124,"7,0","8,5","10,1","12,1","2,00",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JEEP,Renegade,1.8­16V,Longitude,A­6,S,E,F,0,1,0,B,0,134,"6,5","7,6","9,5","10,9","2,18",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JEEP,Renegade,1.8­16V,Limited,A­6,S,E,F,0,1,0,B,0,134,"6,5","7,6","9,5","10,9","2,18",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO,JEEP,Renegade,1.8­16V,Night Eagle,A­6,S,E,F,0,1,0,B,0,134,"6,5","7,6","9,5","10,9","2,18",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO,KIA,New Soul,1.6­16V,"EX2 1,6 FF AT",A­6,S,E,F,0,0,0,A,0,128,"7,3","8,0","10,2","11,0","2,04",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,KIA,New Soul,1.6­16V,"LX2 1,6 FF AT",A­6,S,E,F,0,0,0,A,0,128,"7,3","8,0","10,2","11,0","2,04",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,MITSUBISHI,ASX,2.0­16V,4X2,CVT,S,E,F,0,1,0,C,0,124,"6,9","9,1","9,8","12,6","1,99",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,NISSAN,Kicks,1.6­16V,16 S,M­5,S,E,F,0,0,0,A,0,112,"7,8","9,0","11,1","13,0","1,82",C,B,­
UTILITÁRIO ESPORTIVO COMPACTO,NISSAN,Kicks,1.6­16V,16 S,CVT,S,E,F,0,0,0,A,0,109,"7,7","9,4","11,4","13,7","1,78",C,B,­
UTILITÁRIO ESPORTIVO COMPACTO,NISSAN,Kicks,1.6­16V,16 SV,CVT,S,E,F,0,0,0,A,0,109,"7,7","9,4","11,4","13,7","1,78",C,B,­
UTILITÁRIO ESPORTIVO COMPACTO,NISSAN,Kicks,1.6­16V,16 SL,CVT,S,E,F,0,0,0,A,0,109,"7,7","9,4","11,4","13,7","1,78",C,B,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,Allure MT,M­5,S,E,F,0,0,0,B,0,110,"8,3","8,9","11,6","12,9","1,77",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,Griffe MT,M­5,S,E,F,0,0,0,B,0,110,"8,3","8,9","11,6","12,9","1,77",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V Flex,Griffe THP M,M­6,S,E,F,0,0,0,B,0,103,"8,4","9,3","12,5","13,5","1,68",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,GRIFFE EAT6,A­6,S,E,F,0,1,0,B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,ALLURE EAT6,A­6,S,E,F,0,1,0,B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,CROSS EAT6,A­6,S,E,F,0,1,0,B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,UBTECH EAT6,A­6,S,E,F,0,1,0,B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,PEUGEOT,2008,1.6­16V,Style,A­6,S,E,F,0,1,0,B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Captur,1.6­16V,Zen,M­5,S,E­H,F,0,0,0,B,0,121,"7,6","8,0","10,9","11,3","1,95",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Captur,1.6­16V,Intens,M­5,S,E­H,F,0,0,0,B,0,121,"7,6","8,0","10,9","11,3","1,95",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Captur,2.0­16V,Intens,A­4,S,E­H,F,0,0,0,B,0,141,"6,2","7,3","8,8","10,8","2,29",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,2.0­16V,Dynamique (4X2),M­6,S,E­H,F,0,1,0,C,0,122,"7,3","7,9","10,6","11,4","1,99",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Sandero Stepway,1.6­16V,Stepway,M­5,S,E­H,F,0,0,0,B,0,110,"8,3","8,5","12,0","12,1","1,79",C,B,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Sandero Stepway,1.6­16V,Stepway,MTA­5,S,E­H,F,0,0,0,B,0,113,"7,7","8,3","11,5","12,0","1,86",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,1.6­16V,Dynamique SCE,M­5,S,E­H,F,0,0,0,B,0,119,"7,5","7,9","11,1","11,4","1,94",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,1.6­16V,Expression SCE,M­5,S,E­H,F,0,0,0,B,0,119,"7,5","7,9","11,1","11,4","1,94",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,1.6­16V,(4x2),M­5,S,E­H,F,0,0,0,B,0,119,"7,5","7,9","11,1","11,4","1,94",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Captur,1.6­16V,Zen,CVT,S,E­H,F,0,0,0,B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Captur,1.6­16V,Intens,CVT,S,E­H,F,0,0,0,B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,1.6­16V,Dynamique CVT,CVT,S,E­H,F,0,0,0,B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,1.6­16V,Expression CVT,CVT,S,E­H,F,0,0,0,B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Kwid,1.0­12V,Intens,M­5,S,E,F,0,0,0,B,0,86,"10,3","10,8","14,9","15,6","1,39",A,A,SIM
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Kwid,1.0­12V,Life,M­5,S,E,F,0,0,0,B,0,86,"10,3","10,8","14,9","15,6","1,39",A,A,SIM
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Kwid,1.0­12V,Zen,M­5,S,E,F,0,0,0,B,0,86,"10,3","10,8","14,9","15,6","1,39",A,A,SIM
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,2.0­16V,Dynamique (4X2),A­4,S,E­H,F,0,0,0,B,0,142,"6,1","7,3","8,9","10,5","2,30",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Duster,1.6­16V,16 A CVT,CVT,S,E­H,F,0,0,0,B,0,126,"7,1","7,9","10,3","10,8","2,06",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,RENAULT,Captur,1.6­16V,Life 16A,CVT,S,E­H,F,0,0,0,B,0,122,"7,2","8,1","10,5","11,7","1,98",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO,SUZUKI,Vitara,1.6­16V,4ALL,M­5,S,E,G,0,0,0,B,\,105,\,\,"12,2","13,0","1,71",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,SUZUKI,Vitara,1.6­16V,4ALL,A­6,S,E,G,0,0,0,B,\,108,\,\,"11,6","13,2","1,76",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,SUZUKI,Vitara,1.6­16V,4YOU,A­6,S,E,G,0,0,0,B,\,108,\,\,"11,6","13,2","1,76",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,SUZUKI,Vitara,1.4­16V,4SPORT,A­6,S,E,G,0,0,0,A,\,104,\,\,"12,0","13,7","1,70",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,SUZUKI,S­Cross,1.6­16V,4YOU,A­6,S,E,G,0,0,0,A,\,108,\,\,"11,6","13,2","1,76",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO,SUZUKI,S­Cross,1.4­16V,4STYLE,A­6,S,E,G,0,0,0,A,\,102,\,\,"12,2","14,0","1,67",B,B,­
UTILITÁRIO ESPORTIVO GRANDE,CHEVROLET,Equinox (MY18),2.0­16V,LT Gasolina 4x2,A­9,S,E,G,0,0,0,A,\,137,\,\,"9,1","11,2","2,22",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,CHEVROLET,Equinox (MY19),2.0­16V,LT Gasolina 4x2,A­9,S,E,G,0,0,0,A,\,137,\,\,"9,1","11,2","2,22",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,Santa Fé,3.3­24V,V6 5,A­6,S,E,G,0,0,0,B,\,174,\,\,"7,1","9,2","2,83",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,Santa Fé,3.3­24V,V6 7,A­6,S,E,G,0,0,0,B,\,174,\,\,"7,1","9,2","2,83",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,iX 35,2.0­16V,(roda aro 18),A­6,S,E,F,0,0,0,A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,iX 35,2.0­16V,GL (roda aro 18),A­6,S,E,F,0,0,0,A,0,124,"6,9","8,0","10,3","11,6","2,04",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,iX35,2.0­16V,GL (roda aro 18),A­6,S,E,F,0,0,0,A,0,126,"6,8","7,8","10,1","11,3","2,08",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,iX35,2.0­16V,(roda aro 17),A­6,S,E,F,0,0,0,A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,iX35,2.0­16V,GL (roda aro 17),A­6,S,E,F,0,0,0,A,0,123,"7,0","8,0","10,4","11,6","2,02",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,iX35,2.0­16V,GL (roda aro 17),A­6,S,E,F,0,0,0,B,0,127,"7,0","8,1","10,0","11,5","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,Tucson Turbo,1.6­16V,GL (roda aro 18),A­7,S,E,G,0,0,0,B,\,129,\,\,"9,7","11,7","2,09",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,Tucson Turbo,1.6­16V,GL (roda aro 18),A­7,S,E,G,0,0,0,A,\,126,\,\,"9,8","11,9","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,Tucson Turbo,1.6­16V,GL (roda aro 17),A­7,S,E,G,0,0,0,B,\,126,\,\,"9,9","11,7","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,HYUNDAI,Tucson Turbo,1.6­16V,GL (roda aro 18),A­7,S,E,G,0,0,0,B,\,120,\,\,"10,5","12,2","1,95",A,C,­
UTILITÁRIO ESPORTIVO GRANDE,JEEP,Compass,2.0­16V,Sport,A­6,S,E,F,0,0,0,B,0,141,"6,1","7,5","8,8","10,8","2,29",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,JEEP,Compass,2.0­16V,Longitude,A­6,S,E,F,0,0,0,B,0,141,"6,1","7,5","8,8","10,8","2,29",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,JEEP,Compass,2.0­16V,Limited,A­6,S,E,F,0,0,0,B,0,141,"6,1","7,5","8,8","10,8","2,29",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,JEEP,Compass,2.0­16V,Night Eagle,A­6,S,E,F,0,0,0,B,0,141,"6,1","7,5","8,8","10,8","2,29",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sportage,2.0­16V,EX2 FFG3,A­6,S,E,F,0,0,0,A,0,142,"6,0","7,5","8,6","10,6","2,33",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sportage,2.0­16V,LX2 FFG3,A­6,S,E,F,0,0,0,A,0,142,"6,0","7,5","8,6","10,6","2,33",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,3.5­24V,"3,5 EX4 G25",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,3.5­24V,"3,5 EX4 G27",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,3.5­24V,"3,5 LX4 G25",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,3.5­24V,"3,5 LX4 G27",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,2.4­16V,"2,4 EX3 G25",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,2.4­16V,"2,4 LX3 G25",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,2.4­16V,"2,4 EX3 G27",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,KIA,Sorento,2.4­16V,"2,4 EX3 G27",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,MASERATI,Levante,3.0­24V,,A­8,S,H,G,0,0,0,B,\,195,\,\,"6,2","8,8","3,16",E,E,­
UTILITÁRIO ESPORTIVO GRANDE,MASERATI,Levante,3.0­24V,S,A­8,S,H,G,0,0,0,A,\,197,\,\,"6,1","8,6","3,20",E,E,­
UTILITÁRIO ESPORTIVO GRANDE,MITSUBISHI,Outlander,2.0­16V,Comfort,CVT,S,E,G,0,0,0,A,\,124,\,\,"10,3","11,4","2,02",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,MITSUBISHI,Outlander,2.0­16V,4X2,CVT,S,E,G,0,0,0,A,\,121,\,\,"10,4","12,1","1,97",A,C,­
UTILITÁRIO ESPORTIVO GRANDE,MITSUBISHI,Eclipse Cross,1.5­16V,HPE­S,A­8,S,E,G,0,0,0,A,\,123,\,\,"10,3","11,9","1,99",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008,1.6­16V,GRIFFE AT,A­6,S,E,G,0,0,0,A,\,142,\,\,"9,4","9,6","2,31",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008,1.6­16V,ALLURE AT,A­6,S,E,G,0,0,0,A,\,142,\,\,"9,4","9,6","2,31",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008,1.6­16V,GT LINE,A­6,S,E,G,0,0,0,A,\,142,\,\,"9,4","9,6","2,31",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008,1.6­16V,CROSSWAY,A­6,S,E,G,0,0,0,A,\,142,\,\,"9,4","9,6","2,31",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008 (2018),1.6 THP 16V,GRIFFE AT,A­6,S,E,G,0,0,0,A,\,138,\,\,"9,8","12,1","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008 (2018),1.6 THP 16V,ALLURE AT,A­6,S,E,G,0,0,0,A,\,138,\,\,"9,8","12,1","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008 (2018),1.6 THP 16V,GT LINE,A­6,S,E,G,0,0,0,A,\,138,\,\,"9,8","12,1","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,3008 (2018),1.6 THP 16V,CROSSWAY,A­6,S,E,G,0,0,0,A,\,138,\,\,"9,8","12,1","2,05",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,PEUGEOT,5008,1.6 THP 16V,GRIFFE AT,A­6,S,E,G,0,0,0,A,\,129,\,\,"9,5","12,1","2,09",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,SSANGYONG,Korando,2.2­16V,DLX,A­6,S,E,D,0,0,0,A,\,187,\,\,"9,7","12,0","2,53",D,D,­
UTILITÁRIO ESPORTIVO GRANDE,SSANGYONG,Korando,2.2­16V,STD,A­6,S,E,D,0,0,0,A,\,187,\,\,"9,7","12,0","2,53",D,D,­
UTILITÁRIO ESPORTIVO GRANDE,TOYOTA,SW4 Flex 4X2,2.7­16V,SR,M­5,S,E,F,0,0,0,A,0,189,"4,6","5,6","6,7","8,2","3,07",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,TOYOTA,SW4 Flex 4X2,2.7­16V,SR 5S,A­6,S,E,F,0,0,0,A,0,180,"4,9","5,9","7,1","8,5","2,91",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,TOYOTA,SW4 Flex 4X2,2.7­16V,SR 7S,A­6,S,E,F,0,0,0,A,0,180,"4,9","5,9","7,1","8,5","2,91",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,TOYOTA,SW4 Flex 4X2,2.7­16V,SRV,A­6,S,E,F,0,0,0,A,0,180,"4,9","5,9","7,1","8,5","2,91",E,D,­
UTILITÁRIO ESPORTIVO GRANDE,VOLKSWAGEN,Tiguan,1.4­16V,,DCT­6,S,E,G,0,0,0,A,\,126,\,\,"10,1","11,6","2,04",B,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T5 INSCRIPT,A­8,S,E,G,0,0,0,A,\,145,\,\,"8,5","10,8","2,35",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T5 MOMENTUM,A­8,S,E,G,0,0,0,A,\,145,\,\,"8,5","10,8","2,35",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T5 R­DESIGN,A­8,S,E,G,0,0,0,A,\,145,\,\,"8,5","10,8","2,35",D,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T4,A­8,S,E,G,0,0,0,A,\,130,\,\,"9,5","11,9","2,10",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T4 INSCRIPT,A­8,S,E,G,0,0,0,A,\,130,\,\,"9,5","11,9","2,10",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T4 KINETIC,A­8,S,E,G,0,0,0,A,\,130,\,\,"9,5","11,9","2,10",C,C,­
UTILITÁRIO ESPORTIVO GRANDE,VOLVO,XC40,2.0­16V,T4 MOMENTUM,A­8,S,E,G,0,0,0,A,\,130,\,\,"9,5","11,9","2,10",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,JEEP,Renegade,2.0­16V,Custom,A­9,S,E,D,0,0,0,B,\,195,\,\,"9,4","11,5","2,63",E,D,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,JEEP,Renegade,2.0­16V,Longitude,A­9,S,E,D,0,0,0,B,\,195,\,\,"9,4","11,5","2,63",E,D,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,JEEP,Renegade,2.0­16V,Limited,A­9,S,E,D,0,0,0,B,\,195,\,\,"9,4","11,5","2,63",E,D,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,JEEP,Renegade,2.0­16V,Night Eagle,A­9,S,E,D,0,0,0,B,\,195,\,\,"9,4","11,5","2,63",E,D,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,MITSUBISHI,ASX,2.0­16V,4X4,CVT,S,E,F,0,1,0,B,0,123,"6,8","8,6","10,1","12,3","2,00",D,C,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,RENAULT,Duster,2.0­16V,Dynamique (4x4),M­6,S,E­H,F,0,1,0,B,0,130,"6,7","7,6","9,9","11,0","2,13",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,SUBARU,Impreza,2.0­16V,XV,CVT,S,E,G,0,0,0,A,\,132,\,\,"9,3","11,6","2,15",E,C,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,SUZUKI,Vitara,1.6­16V,4YOU ALLGRIP,A­6,S,E,G,0,0,0,A,\,115,\,\,"11,0","12,6","1,87",C,C,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,SUZUKI,Vitara,1.4­16V,4SPORT ALLGRIP,A­6,S,E,G,0,0,0,A,\,110,\,\,"11,5","12,9","1,78",B,B,­
UTILITÁRIO ESPORTIVO COMPACTO 4x4,SUZUKI,S­CROSS,1.4­16V,4STYLE ALLGRIP,A­6,S,E,G,0,0,0,A,\,109,\,\,"11,5","13,3","1,77",A,B,SIM
UTILITÁRIO ESPORTIVO COMPACTO 4x4,SUZUKI,S­CROSS,1.4­16V,4STYLE ALLGRIP,A­6,S,E,G,0,0,0,A,\,109,\,\,"11,5","13,3","1,77",A,B,SIM
UTILITÁRIO ESPORTIVO GRANDE 4x4,AUDI,Q7,3.0­24V,­,A­8,S,E,G,0,0,0,B,\,181,\,\,"6,9","8,7","2,93",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,AUDI,Q7,3.0­24V,TDI,A­8,S,E,D,0,0,0,B,\,204,\,\,"9,1","10,8","2,76",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,AUDI,Q5,2.0­16V,­,DCT­7,S,E,G,0,0,0,B,\,148,\,\,"8,5","10,3","2,40",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X3,2.0­16V,xDrive 20i,A­8,S,E­H,G,0,0,0,A,\,134,\,\,"9,3","11,5","2,17",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X3,2.0­16V,xDrive 30i,A­8,S,E­H,G,0,0,0,A,\,140,\,\,"9,1","10,7","2,26",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X3,3.0­24V,M40i,A­8,S,E­H,G,0,0,0,A,\,154,\,\,"8,1","10,1","2,49",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X4,2.0­16V,xDrive28i,A­8,S,E­H,G,0,0,0,A,\,160,\,\,"8,0","9,4","2,58",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X4,3.0­24V,xDrive35i,A­8,S,E­H,G,0,0,0,A,\,177,\,\,"7,2","8,6","2,87",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X5,3.0­24V,xDrive35i,A­8,S,E,G,0,0,0,A,\,189,\,\,"6,6","8,4","3,08",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X5,3.0­24V,xDrive30D,A­8,S,E­H,D,0,0,0,B,\,206,\,\,"9,1","10,6","2,79",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X5,3.0­24V,xDrive M50D,A­8,S,E­H,D,0,0,0,A,\,201,\,\,"9,4","11,2","2,66",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X5,4.4­32V,M,A­8,S,E­H,G,0,0,0,A,\,218,\,\,"5,8","7,3","3,53",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X6,3.0­24V,xDrive35i,A­8,S,E,G,0,0,0,A,\,182,\,\,"6,9","8,4","2,96",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,BMW,X6,4.4­32V,M,A­8,S,E,G,0,0,0,A,\,220,\,\,"5,7","7,2","3,57",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,CHEVROLET,Equinox (MY18),2.0­16V,Premier Gasolina 4x4,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,4","10,1","2,42",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,CHEVROLET,Equinox (MY19),2.0­16V,Premier Gasolina 4x7,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,4","10,1","2,42",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,CHEVROLET,Trailblazer,3.6­24V,LTZ Gasolina 4x4,A­6,S,E,G,0,0,0,A,\,188,\,\,"6,6","8,6","3,05",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,CHEVROLET,Trailblazer,2.8­16V,LT Diesel 4x4,A­6,S,E,D,0,0,0,C,\,218,\,\,"8,4","10,5","2,95",D,D,­
